Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2025-08-27,1384.9000244140625,1384.9000244140625,1384.9000244140625,1384.9000244140625,0
2025-08-28,1385.9000244140625,1392.199951171875,1366.5,1389.9000244140625,13161813
2025-08-29,1357.199951171875,1403.5,1350.0,1381.0999755859375,18758842
2025-09-01,1353.9000244140625,1363.199951171875,1340.5999755859375,1356.0,11232238
2025-09-02,1366.5,1384.5,1354.5,1354.800048828125,11517006
2025-09-03,1372.5999755859375,1376.5,1360.5,1369.699951171875,7847563
2025-09-04,1359.300048828125,1374.0,1357.0999755859375,1371.800048828125,13223177
2025-09-05,1375.0,1381.0,1359.300048828125,1363.0,5777575
2025-09-08,1378.5,1386.0,1372.4000244140625,1380.0,6986720
2025-09-09,1376.199951171875,1381.199951171875,1368.699951171875,1376.5999755859375,9754452
2025-09-10,1377.0,1388.5,1374.0999755859375,1383.9000244140625,7790815
2025-09-11,1383.300048828125,1385.5,1375.0,1376.0,9766072
2025-09-12,1395.0,1396.300048828125,1380.5,1383.300048828125,7403368
2025-09-15,1399.300048828125,1400.800048828125,1388.5999755859375,1393.0,5396697
2025-09-16,1405.300048828125,1408.0,1398.199951171875,1404.699951171875,8686961
2025-09-17,1413.800048828125,1416.199951171875,1406.9000244140625,1407.0,7519417
2025-09-18,1415.0,1422.0,1410.699951171875,1420.4000244140625,9332642
2025-09-19,1407.4000244140625,1417.0,1403.5999755859375,1414.9000244140625,13461373
