Date,Close,High,Low,Open,Volume,daily_return,vol_20,sentiment
2025-03-19,1303.0455322265625,1308.2057883620175,1292.1794251380722,1295.6029599370163,11278014,,,0.0
2025-03-20,1311.5797119140625,1314.1102350516276,1301.0113557334153,1309.8927772461004,10886735,0.006549410190538341,,0.0
2025-03-21,1332.81591796875,1338.6707661545945,1301.5571120874529,1305.923445707521,60494318,0.01619131941565044,,0.0
2025-03-24,1347.750732421875,1362.4870024308004,1334.751062743797,1345.5675050388625,9352280,0.011205459247430216,,0.0
2025-03-25,1333.4112548828125,1353.3574463042776,1319.8658696966822,1348.5941513991709,16419207,-0.010639562045197226,,0.0
2025-03-26,1325.6710205078125,1347.6017762925185,1321.304687138062,1333.7586400786652,10859639,-0.00580483653985675,,0.003500358053713004
2025-03-27,1326.415283203125,1341.1515523929718,1322.9420827344788,1322.9420827344788,15109614,0.0005614233726158879,,0.0023027606901285134
2025-03-28,1338.025634765625,1347.5521031600986,1317.0375564815454,1325.7702231722565,8266544,0.008753179874754213,,0.0008151327819492682
2025-04-01,1308.3546142578125,1341.995067068455,1305.328040709696,1329.739654923708,14288024,-0.02217522574820463,,-0.005861004217177701
2025-04-02,1321.056640625,1327.705290380845,1312.026343402594,1312.026343402594,8042214,0.009708397271479097,,-0.0017914123538424365
2025-04-03,1319.3697509765625,1322.7932860458366,1311.1332552048473,1311.8278468858043,4591008,-0.0012769245440069632,,-0.0008858299546724791
2025-04-04,1325.07568359375,1328.3007984100484,1311.9766830431024,1319.3697112264526,8648542,0.004324741122012421,,-0.00013316640479317244
2025-04-07,1277.6912841796875,1314.854481252151,1255.3139009690346,1285.3322768617725,19185012,-0.03575976829153704,,-0.009035756038051424
2025-04-08,1289.9466552734375,1300.0189606799747,1277.4927025037578,1289.8969896705237,13085762,0.009591809262139872,,-0.002682349035982523
2025-04-09,1290.83984375,1295.106846037701,1274.6646041339118,1294.9579703581671,13005622,0.0006924228012925582,,-0.004485543930019831
2025-04-11,1301.606689453125,1314.8544439632922,1295.1067945023049,1295.1067945023049,13064247,0.008340961704316863,,-0.0025619666803550654
2025-04-15,1339.8614501953125,1343.9301533432258,1325.9686484021752,1340.655373037739,15202603,0.02939041497878314,,0.0024511680909990786
2025-04-16,1346.0140380859375,1349.2886972283168,1332.6174078978706,1346.6094196449503,14039073,0.004591958287722964,,0.01052151340685108
2025-04-17,1395.9288330078125,1398.112060263163,1349.685673986104,1351.5711498907554,17490424,0.037083413329667136,,0.016019834220356532
2025-04-21,1399.0052490234375,1425.004587897116,1393.944202673243,1425.004587897116,16882426,0.002203848751369586,,0.016322119410371937
2025-04-22,1405.6539306640625,1407.9363681338637,1388.1887172069748,1401.9823098324273,16135274,0.004752435092910456,0.24921265692301153,0.015604414088090657
2025-04-23,1413.493408203125,1418.9512947601793,1400.4937389943566,1418.0581618237188,13990764,0.005577103558739305,0.24910017002871276,0.01084175180408189
2025-04-24,1391.95947265625,1410.3178180904442,1388.0894318786184,1405.4554343163695,15678099,-0.01523454967805582,0.2534159002836948,0.0068764502109261326
2025-04-25,1394.04345703125,1403.966886762009,1377.769008045682,1399.203592036998,11705093,0.0014971588009118353,0.25122169720371335,-0.0002408006948249275
2025-04-28,1417.8597412109375,1424.0122194189871,1393.0511659597355,1394.837310696449,10948561,0.01708431976030833,0.2522738673280369,0.0027352935069628213
2025-04-29,1418.85205078125,1427.2869661678633,1411.7071085959242,1417.8597077945897,10786910,0.0006998644093421102,0.25024452276509507,0.0019247793702491522
2025-04-30,1416.073486328125,1422.7221360927958,1389.2802248488963,1422.0275444346205,14192027,-0.001958318664440739,0.250798909240805,0.00041769492561314345
2025-05-02,1419.149658203125,1435.5233172200462,1413.6917718641512,1415.9742091510598,8842434,0.002172325027408384,0.250020604711634,0.003899069866705984
2025-05-05,1418.455078125,1435.7218701832576,1415.081087769954,1428.9738894731652,4565705,-0.0004894339889455201,0.2321987801671784,0.003501751308734513
2025-05-06,1420.63818359375,1422.7220796211836,1409.5239906903596,1418.0581160771362,6301690,0.001539072687191334,0.2314142812950994,0.0003927018941111138
2025-05-07,1424.4091796875,1430.9586193213472,1410.119416127347,1414.0887881642996,10480453,0.002654438080926802,0.2307032798432962,0.0007836166284280521
2025-05-08,1424.5084228515625,1437.8058437113664,1415.1803741209164,1427.5846620245352,15306490,6.96732129206179e-05,0.2311026813497062,0.0011892150039003236
2025-05-09,1378.2652587890625,1409.0278927234135,1376.379782804671,1404.3638078003796,13491197,-0.032462541688543345,0.2238123530938208,-0.005737758339290022
2025-05-12,1437.4088134765625,1441.8743569081432,1393.249550653154,1398.6082269981746,9925445,0.04291159071909223,0.2629073950570982,0.002942446602317528
2025-05-13,1419.6458740234375,1436.8134564073198,1416.470424872204,1429.0731325397103,12475424,-0.012357611339645969,0.2700919766194554,0.00016310979695006723
2025-05-14,1415.279541015625,1429.6685145448027,1406.4477852062123,1418.9512828044426,8026837,-0.00307564941913141,0.27120266513209235,-0.0009829077030615752
2025-05-15,1439.6912841796875,1445.3475908699352,1404.6615275498752,1414.9819190581854,18209264,0.01724870773341669,0.2594953969484303,0.0024528992010376394
2025-05-16,1442.86669921875,1447.5306627908633,1435.920298328426,1442.172107583965,6439208,0.002205622187170464,0.25952795346261603,0.0093865319761804
2025-05-19,1437.905029296875,1448.5230511072757,1432.7448940711074,1435.4241717584057,6005334,-0.0034387583583165293,0.22816577146232916,0.00011646216069864934
2025-05-20,1427.1876220703125,1447.8284044606678,1424.5083444847762,1439.0957378026826,11352383,-0.007453487544864634,0.23037995774147632,0.0010972869196549163
2025-05-21,1433.637939453125,1440.1875004165763,1427.485461067875,1431.8517946649677,5510460,0.004519600144412328,0.23033243738937828,0.0026163368323636636
2025-05-22,1431.057861328125,1434.2334317099203,1416.867428660744,1430.0655182967434,7245933,-0.0017996720468936855,0.22991251383540284,-0.0011933391236984114
2025-05-23,1438.698974609375,1440.6836606711147,1423.4168677068544,1431.1570706662649,5203706,0.00533948590601252,0.22245859547634744,-0.0005665663799300002
2025-05-26,1449.4161376953125,1460.331910515487,1443.8590412139838,1446.8360701649403,5608725,0.007449204646057028,0.22337194089750995,0.0016110262209447113
2025-05-27,1435.324951171875,1451.7978208795423,1424.7068083036186,1441.3782192942826,14842959,-0.009721974357097762,0.21966697255187292,0.0011573288584980856
2025-05-28,1442.6683349609375,1446.836127202333,1431.454810349359,1436.5157355383742,8618343,0.005116182076446929,0.22022489916623042,0.0012766452449050059
2025-05-29,1445.3475341796875,1451.698553407669,1433.9355900375203,1445.4467442494526,15545514,0.001857113761925433,0.21997902582479442,0.0020080024066688297
2025-05-30,1434.7296142578125,1449.7139699197687,1433.2410996992944,1448.7216268807567,11803975,-0.007346274629998373,0.2219576714909046,-0.000529149700533349
2025-06-02,1439.3935546875,1448.8208134048605,1421.8291316367724,1430.9586389930196,9458990,0.003250745215920059,0.22210264754743775,-0.0013688415865607429
2025-06-03,1426.8900146484375,1443.8590556109682,1421.035166759386,1443.7598455387374,11167345,-0.008686672243559568,0.22461855855997123,-0.001161781163853104
2025-06-04,1420.0428466796875,1429.0731438395549,1415.4780930628378,1426.3938661679929,8025388,-0.0047986655582820115,0.22514594351133546,-0.003144750690798892
2025-06-05,1443.66064453125,1447.8284366760695,1416.3712120373557,1419.9436226094324,11385668,0.016631750166401726,0.23281600195030708,-0.00018982340990363332
2025-06-06,1448.5230712890625,1450.2101271201,1431.0578582020253,1437.5080878919146,11580994,0.0033681230947397722,0.19696221817986118,0.0019530561350439956
2025-06-09,1423.8138427734375,1455.5688200651953,1422.4245382897982,1453.7825541382838,11022031,-0.017058222271624457,0.1411367891808023,-0.0021087373624649073
2025-06-10,1412.0048828125,1430.660858582463,1405.6538633679,1427.9815809293386,12905272,-0.008293893208633829,0.13726884437196982,-0.0020301815554797597
2025-06-11,1420.0428466796875,1423.5160472131458,1407.737769134025,1410.9133394459884,7136877,0.005692589285652527,0.13838565926320023,6.8069413307148e-05
2025-06-12,1414.2872314453125,1425.5007560873703,1409.127096167119,1419.5466979345515,7953247,-0.004053127867115203,0.12343760884773422,-0.004068906193396238
2025-06-13,1405.2569580078125,1410.6156346634868,1392.8526699787633,1392.8526699787633,7573103,-0.006385034975018189,0.12436999076383734,-0.00601953780734783
2025-06-16,1415.9742431640625,1418.0581392255135,1403.3714144517853,1405.7530618658518,5451137,0.007626566155874759,0.1279848003439214,-0.0010825801218479869
2025-06-17,1412.302490234375,1418.8520508551696,1406.943935014625,1415.9742319665809,6970098,-0.002593093022287496,0.12574519946790916,5.757991542127971e-05
2025-06-18,1401.78369140625,1421.0351697486842,1399.402043989603,1406.150024814166,6751745,-0.0074479786737325915,0.12658903705942032,-0.002570533676455744
2025-06-19,1400.4937744140625,1403.8676438261634,1393.9442134714564,1397.2189939427594,8849883,-0.0009201968892172951,0.12656237848393936,-0.0019439474808761626
2025-06-20,1416.1727294921875,1422.3253290273638,1399.4021078732494,1400.4937821267788,12408178,0.011195305087796426,0.13206964308812505,0.0015721205316867604
2025-06-23,1409.226318359375,1412.3025575376569,1401.0891539348067,1406.1500791810931,5514384,-0.004905059240410181,0.12913786564690333,-0.0009342045475702277
2025-06-24,1413.1956787109375,1424.9053748687677,1405.6538959425357,1416.768089376431,11188438,0.0028166947351533356,0.126019150961336,0.00014775300391793865
2025-06-25,1414.8826904296875,1417.9589294864209,1404.463088984364,1411.1117385952273,7527388,0.0011937566355204599,0.12435702210275841,0.001876100065768549
