Date,Close,High,Low,Open,Volume,daily_return,vol_20,sentiment
2025-03-19,3454.56689453125,3503.859893262568,3420.634577218764,3503.859893262568,3051244,,,0.0
2025-03-20,3519.813232421875,3535.4211137803227,3469.285438744659,3469.285438744659,2845192,0.018886980591955815,,0.0
2025-03-21,3534.58154296875,3572.267448060842,3422.857022476548,3432.735397721791,4161925,0.004195765391993067,,0.0
2025-03-24,3584.81298828125,3605.360057323045,3523.2214624383355,3556.215139766549,1834751,0.014211426360335011,,0.0
2025-03-25,3613.262939453125,3664.877453453925,3593.753147079617,3600.6680101993416,3135390,0.007936244168071704,,0.0
2025-03-26,3591.579833984375,3635.736124498959,3581.7508985374016,3603.3844445431537,1734499,-0.006000976356299148,,0.00784588803121129
2025-03-27,3606.79248046875,3618.449012006768,3566.5875396807087,3570.884729570523,2528474,0.00423564202594906,,0.004915620318009939
2025-03-28,3562.290283203125,3616.42382915822,3548.2135981206075,3606.5948937734543,2051919,-0.012338441290041025,,0.0016087789816031206
2025-04-01,3507.613525390625,3540.4096829245336,3482.127269059425,3529.2470706788267,2618493,-0.015348765391274055,,-0.004303259368718693
2025-04-02,3500.8466796875,3520.751750127819,3487.11583482836,3500.8961197970325,1764313,-0.0019291879376509558,,-0.006276345789863224
2025-04-03,3361.75927734375,3459.407116080848,3354.8444144618065,3448.5409029806515,4537821,-0.03972964687392866,,-0.013022079893389127
2025-04-04,3259.27099609375,3358.301706837936,3255.418526258992,3321.702519893932,5317367,-0.03048650209451631,,-0.0199665087174822
2025-04-07,3234.2294921875,3251.368328518194,3018.8809120553065,3062.296322980731,6623955,-0.007683161030875407,,-0.01903545266564908
2025-04-08,3252.899658203125,3308.2680019006634,3215.70767038631,3261.889076504213,5557558,0.005772678179060575,,-0.014811163951582152
2025-04-09,3207.11328125,3230.2285819736,3172.9834478453536,3220.893565957195,2990265,-0.014075557737436295,,-0.01724043791153922
2025-04-11,3192.197021484375,3258.8266155521846,3167.0071641277755,3249.541039112772,7108961,-0.004650992483748895,,-0.010224707033503266
2025-04-15,3208.69384765625,3274.08864453866,3199.2107519795586,3274.08864453866,3512160,0.005167859646772133,,-0.003093834685245578
2025-04-16,3233.982666015625,3238.230415776077,3189.727494903794,3208.6939279027843,2384391,0.007881343487427639,,1.9066218415031422e-05
2025-04-17,3258.777099609375,3263.420128892314,3178.861140676779,3206.026672488032,2932346,0.007666841833848581,,0.0003978989493726326
2025-04-21,3281.201416015625,3313.207257273907,3244.1575066096107,3250.084532114573,2432946,0.006881205961873915,,0.0045892516892346745
2025-04-22,3274.088623046875,3293.3514549412,3254.924671374364,3282.18908375484,2710498,-0.0021677404300852743,0.22950666823636787,0.005085902099967399
2025-04-23,3371.48974609375,3379.2935667052634,3296.7104876244343,3324.0735410505326,3543923,0.02974907959462425,0.24565194170025823,0.010002146089537822
2025-04-24,3360.228271484375,3370.9956041985065,3346.497184979893,3359.734352714529,2252175,-0.003340207284457164,0.24457058878866447,0.007757835935160861
2025-04-25,3406.06396484375,3435.5015728669696,3363.5869490408845,3378.404512693047,2742991,0.013640648686979562,0.244063889145808,0.008952597305787059
2025-04-28,3401.61865234375,3415.744777746153,3363.586906121815,3393.222033047998,1593296,-0.0013051171516105242,0.24103815293913178,0.00731533268309017
2025-04-29,3430.265869140625,3452.492213865078,3388.6778120988047,3412.9787121327167,1578332,0.008421642672125085,0.2439982379951746,0.009433209303532242
2025-04-30,3411.694580078125,3467.2110034862103,3325.061273098265,3429.772055911222,2809332,-0.005413950338243767,0.2430343461857769,0.0024006033169586384
2025-05-02,3389.2705078125,3449.034677361511,3378.404295167225,3429.7718458539784,1721761,-0.006572708001638117,0.24084223107239006,0.0017541031735224476
2025-05-05,3412.287109375,3461.87650342117,3404.4830484567965,3408.0393599095555,1284443,0.006791019338658666,0.23782862181726483,0.00038417730385826855
2025-05-06,3417.91796875,3430.759857071893,3395.1977047958817,3417.91796875,1324763,0.001650171628152064,0.23803615450771576,0.0009752350598107862
2025-05-07,3403.19921875,3417.4239829127787,3378.997198925932,3378.997198925932,1477128,-0.004306349694338296,0.19016896293215535,-0.00157036341348189
2025-05-08,3406.952880859375,3434.7112128994936,3386.998610284149,3406.063923519544,2543591,0.001102980421685107,0.15040219056169207,-0.00026697726149611524
2025-05-09,3398.457763671875,3404.2859090779284,3356.7710649388723,3357.660022315629,2531757,-0.002493464830472525,0.14693977277830136,0.0005488713727370032
2025-05-12,3576.366943359375,3586.344199009816,3459.604594038759,3462.370587392757,2228678,0.052349975212073074,0.2300980206383947,0.009660662547419884
2025-05-13,3472.2490234375,3578.935479918652,3467.803754417452,3576.3670057941126,3062887,-0.029112762076945686,0.25167989993867157,0.003508075806400335
2025-05-14,3505.5390625,3517.689512589028,3465.9269214811093,3478.176010622288,2119499,0.009587457246814424,0.2501862556350047,0.006286837194630879
2025-05-15,3536.359619140625,3556.21525075921,3471.360099994329,3520.653098251618,3548330,0.00879195926535914,0.25058563552348595,0.007824632963365686
2025-05-16,3517.98583984375,3550.1891985825587,3502.970757638989,3550.1891985825587,1666727,-0.005195676140352545,0.25287336378114195,0.007284190701389681
2025-05-19,3476.0029296875,3506.8234139931265,3461.086485739748,3506.8234139931265,2537377,-0.011933791682946282,0.2589478401581021,-0.00557256267761419
2025-05-20,3455.752197265625,3514.726051583229,3451.5044475075333,3488.8447556489973,2038374,-0.005825867478108093,0.26057691447513165,-0.0009151837578466715
2025-05-21,3482.917724609375,3493.9814570703943,3455.752191652226,3465.334167770128,1440153,0.007860959291364988,0.26051311383563747,-0.0012604833489365586
2025-05-22,3434.711181640625,3455.2582510362627,3409.323804689904,3452.492257645667,2034383,-0.01384085033882232,0.24725639374037375,-0.00578704526977285
2025-05-23,3471.853759765625,3492.005548214681,3423.44972246364,3434.710973449065,1274331,0.01081388686290019,0.24902682646863863,-0.002585132669122303
2025-05-26,3494.27783203125,3501.884132971573,3467.408698765696,3478.176031648211,967470,0.0064588182041223074,0.2457622647895406,0.0010933893082914147
2025-05-27,3456.147216796875,3496.944956186642,3440.7370955910237,3489.042255720683,2467680,-0.010912302074219782,0.24949797388699044,7.610238906907707e-05
2025-05-28,3455.1591796875,3486.0785417090847,3450.5163916661472,3477.1880041983504,1222933,-0.0002858781896133422,0.24793103723328774,-0.0015532651071265891
2025-05-29,3455.5546875,3489.536203315723,3444.0956752612224,3462.0742707354857,3188072,0.00011446876740883738,0.2469639489926231,0.0012377987141196423
2025-05-30,3421.2763671875,3464.049779998847,3411.10183367777,3447.5529416641066,3404365,-0.009919773643431884,0.2485612271025287,-0.002908933387146773
2025-06-02,3407.842041015625,3417.91793582919,3377.0215575741954,3408.039560292111,1877585,-0.003926700076240519,0.2479225419185551,-0.004986037043219338
2025-06-03,3363.784423828125,3431.2537776661225,3359.1416355127826,3404.088244663152,2848125,-0.012928303793790175,0.25204015963144,-0.005389237387133416
2025-06-04,3369.465087890625,3383.3182215676084,3358.6020509863906,3377.5377895527827,2544807,0.0016887717364584276,0.25179440321602636,-0.004994307401919062
2025-06-05,3359.6982421875,3397.4699581243544,3352.3231247435624,3397.4699581243544,3584683,-0.0028986338924316124,0.2518823859961578,-0.005596927933887152
2025-06-06,3372.75390625,3379.4311968394054,3347.340152378988,3359.6983590738278,2070390,0.0038859632982988224,0.2522573752309114,-0.0028357805455410112
2025-06-09,3410.326416015625,3422.3855889461997,3379.431263640164,3388.500583115049,1718678,0.011140009265425466,0.16589096050991833,0.00017756132279218574
2025-06-10,3451.187744140625,3474.010438158552,3411.622065434572,3428.365293437595,2419874,0.011981647250276728,0.13997788896512467,0.005159551531605566
2025-06-11,3460.1572265625,3477.1994881899896,3437.434535479036,3458.2637500771752,2847013,0.00259895522551723,0.13558147273981985,0.005341588229417327
2025-06-12,3422.584716796875,3462.947736714505,3411.6219212636915,3460.1571582794445,4060134,-0.010858613440219766,0.13543808128506798,0.003749592319859696
2025-06-13,3434.0458984375,3438.8297125316194,3381.723464034396,3381.723464034396,2178493,0.003348691877333998,0.13582413799350107,0.003642138035666731
2025-06-16,3484.474853515625,3497.131850878911,3414.6118485958773,3428.365222862198,1934088,0.01468499739653173,0.14063113530612806,0.0043511356618879836
2025-06-17,3503.41064453125,3508.094699586469,3476.302688697425,3498.128521462644,2111940,0.005434331373211032,0.13995378929620225,0.0030416724864748444
2025-06-18,3439.7265625,3526.033760927228,3431.4548294482115,3507.19778191584,2696327,-0.01817773835067249,0.15231249583441525,-0.0011136662287630993
2025-06-19,3412.41943359375,3439.3281148750093,3401.4566375162,3438.331497049777,2672768,-0.007938749900632591,0.14683960409777017,-0.0005296935208456644
2025-06-20,3424.07958984375,3434.643835427168,3399.3634207293467,3413.415828473248,2351248,0.0034169762764830747,0.14168120402703743,-0.000516036641015849
2025-06-23,3382.122314453125,3413.416016519491,3358.6020366921707,3403.4498383690693,3123421,-0.012253592327431728,0.14475698518690555,-0.00590375458580854
2025-06-24,3378.932861328125,3430.4581957754644,3370.561369209563,3422.983562342859,3403048,-0.0009430330509840879,0.1405050208572452,-0.007179227470647564
2025-06-25,3433.14892578125,3438.331289496645,3388.5004012430704,3395.775759591069,1757699,0.016045321608377572,0.15313823108839972,-0.00033461547883755215
2025-06-26,3430.1591796875,3439.7265645422617,3403.748808087712,3433.149033076155,2879106,-0.0008708466071187804,0.15314491334447367,0.00107896517986521
2025-06-27,3429.461669921875,3454.675906058565,3419.395732636828,3443.3145602623845,1778433,-0.00020334617989614667,0.14889535213205518,0.00035490068858936576
2025-06-30,3450.290771484375,3453.180865734764,3418.399002366091,3428.2654211111044,1468351,0.006073577595335777,0.14948400754636382,0.0040203346731428665
2025-07-01,3418.10009765625,3473.213111911396,3401.9549375924103,3443.3145772321013,2375183,-0.009329843761045065,0.14564148615540126,0.0023429725311306716
2025-07-02,3411.7216796875,3478.0962775498906,3408.4327923652227,3475.4054582188955,3090585,-0.001866071146694459,0.1459134954033137,-0.0012393060198837348
2025-07-03,3389.2978515625,3423.6811655474544,3386.108723276149,3418.3990425621496,2531870,-0.006572584234671219,0.1476752330654919,-0.0023796535453942226
2025-07-04,3408.233642578125,3415.409242162467,3378.6341422209043,3396.473503732036,1109320,0.005586936246070984,0.14831762532672454,-0.0012215970602007964
2025-07-07,3400.160888671875,3414.5123309346973,3396.8720012794643,3406.738663456697,1639174,-0.002368603432992167,0.1432060165678357,-0.002910033265866385
2025-07-08,3394.679443359375,3413.415906340367,3381.922687075622,3393.483550682905,2325242,-0.0016121135122642016,0.13592629050487026,-0.0013664872161102126
2025-07-09,3372.355224609375,3402.4530322953497,3355.611997580095,3398.4665612557537,2034938,-0.006576237645551597,0.13679106016329515,-0.00230852051588164
2025-07-10,3370.561279296875,3387.5037812921582,3344.6492174217365,3368.5680437680185,3035012,-0.0005319562125035704,0.13199666596722912,-0.0011003949114481103
2025-07-11,3254.95361328125,3323.7202389139525,3250.070283569519,3288.738858113972,7635550,-0.03429923280900615,0.17665224122226583,-0.009077628722463538
2025-07-14,3211.800048828125,3260.933353706794,3189.1768740408747,3254.953647067968,3924009,-0.01325781242382218,0.1679908763998215,-0.01125547052062954
